Nº  da AF,Tipo,Nome do Fornecedor,Filial,A.F. Principal,"Tem
Filha",Fornecedor,Nome da Filial,Comprador,Nome do Comprador,Un. Compr.,"Dados
Repres.","Data da
AF","Dt. Últ.
Receb.","Cond.
Pag.",Unidade,"Desconto
 (R$/%)","Outras
Despesas","Valor Total
Pedido (R$)",ST,Autoriz,Origem,Origem,Dev,"Impressa/
Enviada",Transp. 1,Cond. Pag T1,Frete T1,Transp 2,Cond. Pag. T2,Frete T2,"Fnt.
Recurso","Tipo Frete
Interno","Guia
Importação","Núm.
Contrato","Núm.
Licitação",Multa Atraso,Qtd dias,Ind. Data Base,Autorizador,Moeda,"Data de
Validade","Código
Referência",Val. Tot. Financeiro,Valor Total Integral,"Recebto
Confirmado",Modalidade,Modalidade,XML Gerado,Aceita,Data Aceite,Total Valor Pendente,Total Qtde. Pendente
00003523,N,SUPERMERCADOS DB LTDA,016,00003523,N,11512,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/22/2022,2/18/2022,00,001,0,0,"115,44",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"115,44","115,44",Não,00000001,Padrão,,S,2/22/2022,0,0
00003524,N,KAZANTO COMERCIO DE ARTIGOS PÁRA HABITAÇÃO,016,00003524,N,10202,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,001,Não,2/23/2022,3/1/2022,00,001,0,0,"174,9",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"174,9","174,9",Não,00000001,Padrão,,S,2/23/2022,0,0
00003525,N,RUFINO COMERCIO DE ALIMENTOS LTDA.,016,00003525,N,8776,C.E.S.A.R - NORTE,38,CAMILLA M ARRUDA DA P DE MOURA,001,Não,2/24/2022,2/18/2022,00,001,0,0,"132,6",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"132,6","132,6",Não,00000001,Padrão,,S,2/24/2022,0,0
00003526,N,IRANILDA SIMONE DA SILVA BATISTA 29664951897,016,00003526,N,11502,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/24/2022,3/1/2022,00,001,0,0,322,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,322,322,Não,00000001,Padrão,,S,2/24/2022,0,0
00003527,N,CARLOS DE LIMA ARAUJO,016,00003527,N,11520,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,2/15/2022,00,001,0,0,35,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,35,35,Não,00000001,Padrão,,S,2/25/2022,0,0
00003528,N,CONVENIENCIA ADRIANOPOLIS COMERCIO DE BEBIDAS E ALIMENTOS LTDA,016,00003528,N,11522,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,2/15/2022,00,001,0,0,132,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,132,132,Não,00000001,Padrão,,S,2/25/2022,0,0
00003529,N,KABUM COMERCIO ELETRÔNICO S.A,016,00003529,N,7417,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,2/15/2022,00,001,0,0,"457,38",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"457,38","457,38",Não,00000001,Padrão,,S,2/25/2022,0,0
00003530,N,KABUM COMERCIO ELETRÔNICO S.A,016,00003530,N,7417,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,2/2/2022,00,001,0,0,"893,17",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"893,17","893,17",Não,00000001,Padrão,,S,2/25/2022,0,0
00003531,N,TONS E TOQUES PRESENTES LTDA,016,00003531,N,11490,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,3/1/2022,00,001,0,0,"278,9",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"278,9","278,9",Não,00000001,Padrão,,S,2/25/2022,0,0
00003532,N,BENCHIMOL IRMAO & CIA LTDA,016,00003532,N,6906,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,2/21/2022,00,001,0,0,150,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,150,150,Não,00000001,Padrão,,S,2/25/2022,0,0
00003533,N,AUTOMOX INC. ,016,00003533,N,11008,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,2/2/2022,00,001,0,0,"109,09",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"109,09","109,09",Não,00000001,Padrão,,S,2/25/2022,0,0
00003534,N,AUTOMOX INC. ,016,00003534,N,11008,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,2/25/2022,2/2/2022,00,001,0,0,"1.672,72",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.672,72","1.672,72",Não,00000001,Padrão,,S,2/25/2022,0,0
00003535,N,W OLIVEIRA DE SOUZA ME,016,00003535,N,9643,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,2/21/2022,08,001,0,0,"4.200,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"4.200,00","4.200,00",Não,00000001,Padrão,,S,3/2/2022,0,0
00003536,N,W OLIVEIRA DE SOUZA ME,016,00003536,N,9643,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/2/2022,2/18/2022,20,001,0,0,"1.250,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.250,00","1.250,00",Não,00000001,Padrão,,S,3/2/2022,0,0
00003537,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003537,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"509,41",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"509,41","509,41",Não,00000001,Padrão,,S,3/2/2022,0,0
00003538,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003538,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,3/2/2022,0,0
00003539,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003539,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,3/2/2022,0,0
00003540,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003540,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,3/2/2022,0,0
00003541,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003541,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,3/2/2022,0,0
00003542,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003542,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"580,42",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"580,42","580,42",Não,00000001,Padrão,,S,3/2/2022,0,0
00003543,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003543,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,3/2/2022,0,0
00003544,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003544,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,3/2/2022,0,0
00003545,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003545,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"390,86",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"390,86","390,86",Não,00000001,Padrão,,S,3/2/2022,0,0
00003546,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003546,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"509,41",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"509,41","509,41",Não,00000001,Padrão,,S,3/2/2022,0,0
00003547,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003547,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,3/2/2022,0,0
00003548,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003548,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,3/2/2022,0,0
00003549,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003549,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,3/2/2022,0,0
00003550,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003550,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,609,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,609,609,Não,00000001,Padrão,,S,3/2/2022,0,0
00003551,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003551,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,3/2/2022,0,0
00003552,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003552,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,3/2/2022,0,0
00003553,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003553,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,3/2/2022,00,001,0,0,"603,75",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"603,75","603,75",Não,00000001,Padrão,,S,3/2/2022,0,0
00003554,N,TELEFONICA BRASIL S.A,016,00003554,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,2/21/2022,00,001,0,0,809,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,809,809,Não,00000001,Padrão,,S,3/2/2022,0,0
00003555,N,TELEFONICA BRASIL S.A,016,00003555,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,2/22/2022,00,001,0,0,50,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,50,50,Não,00000001,Padrão,,S,3/2/2022,0,0
00003556,N,TELEFONICA BRASIL S.A,016,00003556,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/2/2022,2/23/2022,00,001,0,0,140,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,140,140,Não,00000001,Padrão,,S,3/2/2022,0,0
00003557,N,UBER DO BRASIL TECNOLOGIA LTDA.,016,00003557,N,10038,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/3/2022,2/4/2022,08,001,0,0,"2.112,63",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.112,63","2.112,63",Não,00000001,Padrão,,S,3/3/2022,0,0
00003558,N,FEDERAL EXPRESS CORPORATION,016,00003558,N,4561,C.E.S.A.R - NORTE,15,ALESSANDRA C.LEÃO DE ALBUQUERQ,,Não,3/3/2022,3/1/2022,00,001,0,0,"1.138,23",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.138,23","1.138,23",Não,00000001,Padrão,,S,3/3/2022,0,0
00003559,N,JONES LOPES DA SILVA 00003054217,016,00003559,N,11113,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/3/2022,3/5/2022,05,001,0,0,750,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,750,750,Não,00000001,Padrão,,S,3/3/2022,0,0
00003561,N,INFO STORE COMPUTADORES DA AMAZONIA LTDA,016,00003561,N,8959,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/4/2022,2/28/2022,00,001,"19,8",0,700,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,700,700,Não,00000001,Padrão,,S,3/4/2022,0,0
00003562,N,BENCHIMOL IRMAO & CIA LTDA,016,00003562,N,6906,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,3/4/2022,3/16/2022,00,001,0,0,70,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,70,70,Não,00000001,Padrão,,S,3/4/2022,0,0
00003563,N,PATRIMONIAL PARTICIPAÇÕES E EMPREENDIMENTOS LTDA,016,00003563,N,8283,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/28/2022,00,001,0,0,"15.438,11",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"15.438,11","15.438,11",Não,00000001,Padrão,,S,3/5/2022,0,0
00003564,N,AMAZONAS ENERGIA S.A,016,00003564,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/1/2022,00,001,0,0,"75,04",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"75,04","75,04",Não,00000001,Padrão,,S,3/5/2022,0,0
00003565,N,AMAZONAS ENERGIA S.A,016,00003565,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/3/2022,00,001,0,0,"26,24",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"26,24","26,24",Não,00000001,Padrão,,S,3/5/2022,0,0
00003566,N,AMAZONAS ENERGIA S.A,016,00003566,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/3/2022,00,001,0,0,"413,33",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"413,33","413,33",Não,00000001,Padrão,,S,3/5/2022,0,0
00003567,N,AMAZONAS ENERGIA S.A,016,00003567,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/3/2022,00,001,0,0,"409,54",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"409,54","409,54",Não,00000001,Padrão,,S,3/5/2022,0,0
00003568,N,AMAZONAS ENERGIA S.A,016,00003568,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/3/2022,00,001,0,0,"1.881,90",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.881,90","1.881,90",Não,00000001,Padrão,,S,3/5/2022,0,0
00003569,N,AMAZONAS ENERGIA S.A,016,00003569,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/3/2022,00,001,0,0,"75,04",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"75,04","75,04",Não,00000001,Padrão,,S,3/5/2022,0,0
00003570,N,AMAZONAS ENERGIA S.A,016,00003570,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,3/10/2022,00,001,0,0,"169,31",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"169,31","169,31",Não,00000001,Padrão,,S,3/5/2022,0,0
00003571,N,WALESWSKA TELLES DE SOUZA PINHEIRO,016,00003571,N,10710,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/5/2022,2/28/2022,00,001,0,0,"21.930,08",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"21.930,08","21.930,08",Não,00000001,Padrão,,S,3/5/2022,0,0
00003576,N,UDACITY INC.,016,00003576,N,8709,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/7/2022,3/1/2022,00,001,0,0,"607,3",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"607,3","607,3",Não,00000001,Padrão,,S,3/7/2022,0,0
00003577,N,AOVS SISTEMAS DE INFORMATICA LTDA,016,00003577,N,4520,C.E.S.A.R - NORTE,2979,DANIELE LUISE DO NASCIMENTO ,,Não,3/8/2022,3/14/2022,15,001,0,0,"1.800,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.800,00","1.800,00",Não,00000001,Padrão,,S,3/8/2022,0,0
00003578,N,CENTRO DE EST. E SIST. AVANC. RECIFE,016,00003578,N,2006,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/8/2022,2/28/2022,15,001,0,0,"291,11",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"291,11","291,11",Não,00000001,Padrão,,S,3/8/2022,0,0
00003579,N,ELECTROLUX DO BRASIL S/A,016,00003579,N,11460,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/8/2022,2/1/2022,00,001,0,0,250,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,250,250,Não,00000001,Padrão,,S,3/8/2022,0,0
00003580,N,CENTRO DE EST. E SIST. AVANC. RECIFE,016,00003580,N,2006,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/8/2022,2/28/2022,15,001,0,0,"6.563,85",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"6.563,85","6.563,85",Não,00000001,Padrão,,S,3/8/2022,0,0
00003581,N,PRIMEX DISTRIBUIDORA DE TECNOLOGIA LTDA,016,00003581,N,10096,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/8/2022,3/16/2022,00,001,0,0,"141,14",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"141,14","141,14",Não,00000001,Padrão,,S,3/8/2022,0,0
00003582,N,SPEED ONLINE - IMPORTADORA E EXPORTADORA LTDA,016,00003582,N,11483,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/9/2022,3/16/2022,00,001,0,0,"378,77",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"378,77","378,77",Não,00000001,Padrão,,S,3/9/2022,0,0
00003583,N,A4U IMPORTACAO E COMERCIO DE ELETRONICOS LTDA,016,00003583,N,11497,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/9/2022,3/21/2022,00,001,0,0,"7.003,06",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"7.003,06","7.003,06",Não,00000001,Padrão,,S,3/9/2022,0,0
00003584,N,VINI TECNOLOGIA EIRELI,016,00003584,N,11508,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/9/2022,3/16/2022,00,001,0,0,"607,16",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"607,16","607,16",Não,00000001,Padrão,,S,3/9/2022,0,0
00003585,N,APPLE COMPUTER BRASIL LTDA     ,016,00003585,N,6267,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/10/2022,3/16/2022,00,001,0,"51,42","394,2",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"394,2","394,2",Não,00000001,Padrão,,S,3/10/2022,0,0
00003586,N,SMART SELECT COMERCIO ELETRONICO LTDA,016,00003586,N,11535,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/10/2022,3/16/2022,00,001,"17,45",0,"331,55",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"331,55","331,55",Não,00000001,Padrão,,S,3/10/2022,0,0
00003587,N,MAGAZINE LUIZA S/A,016,00003587,N,10608,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/10/2022,3/16/2022,00,001,0,0,"759,3",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"759,3","759,3",Não,00000001,Padrão,,S,3/10/2022,0,0
00003588,N,BENCHIMOL IRMAO & CIA LTDA,016,00003588,N,6901,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/10/2022,3/16/2022,00,001,0,0,"1.378,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.378,00","1.378,00",Não,00000001,Padrão,,S,3/10/2022,0,0
00003589,N,BENCHIMOL IRMAO & CIA LTDA,016,00003589,N,6906,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,3/10/2022,3/16/2022,00,001,0,0,60,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,60,60,Não,00000001,Padrão,,S,3/10/2022,0,0
00003590,N,KABUM COMERCIO ELETRÔNICO S.A,016,00003590,N,7417,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,001,Não,3/10/2022,4/14/2022,00,001,0,0,"137,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"137,8","137,8",Não,00000001,Padrão,,S,3/10/2022,0,0
00003592,N,ELETRO ISMAEL QUADROS LTDA,016,00003592,N,11541,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/11/2022,3/16/2022,00,001,0,0,178,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,178,178,Não,00000001,Padrão,,S,3/11/2022,0,0
00003593,N,E-COMMERCE WORLD IMPORTACAO E DISTRIBUICAO LTDA - ME,016,00003593,N,10781,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/11/2022,3/16/2022,00,001,"51,66",0,"317,34",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"317,34","317,34",Não,00000001,Padrão,,S,3/11/2022,0,0
00003594,N,PUT PUT COMERCIO LTDA,016,00003594,N,11542,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/11/2022,3/16/2022,00,001,0,0,"172,18",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"172,18","172,18",Não,00000001,Padrão,,S,3/11/2022,0,0
00003595,N,VINI TECNOLOGIA EIRELI,016,00003595,N,11508,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/11/2022,3/16/2022,00,001,0,0,"565,22",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"565,22","565,22",Não,00000001,Padrão,,S,3/11/2022,0,0
00003596,N,M HAMMOUD COMERCIO E SERVICOS,016,00003596,N,11543,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/11/2022,3/16/2022,00,001,0,0,"872,56",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"872,56","872,56",Não,00000001,Padrão,,S,3/11/2022,0,0
00003597,N,OI S.A. - EM RECUPERACAO JUDICIAL,016,00003597,N,10990,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/12/2022,3/12/2022,00,001,0,0,"3.803,26",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.803,26","3.803,26",Não,00000001,Padrão,,S,3/12/2022,0,0
00003598,N,TELEFONICA BRASIL S.A,016,00003598,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/12/2022,3/11/2022,00,001,0,0,"2.021,41",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.021,41","2.021,41",Não,00000001,Padrão,,S,3/12/2022,0,0
00003599,N,ASSOCIACAO POLO DIGITAL DE MANAUS,016,00003599,N,10445,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/12/2022,3/11/2022,00,001,0,0,"2.000,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.000,00","2.000,00",Não,00000001,Padrão,,S,3/12/2022,0,0
00003600,N,RAIA DROGASIL S/A,016,00003600,N,11546,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/14/2022,3/16/2022,00,001,0,0,"519,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"519,8","519,8",Não,00000001,Padrão,,S,3/14/2022,0,0
00003601,N,DHL WORLDWIDE EXPRESS BRASIL LTDA,016,00003601,N,960,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/14/2022,3/16/2022,00,001,0,0,"378,6",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"378,6","378,6",Não,00000001,Padrão,,S,3/14/2022,0,0
00003602,N,GOTO TAGS,016,00003602,N,11547,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/16/2022,3/18/2022,00,001,0,0,"254,2",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"254,2","254,2",Não,00000001,Padrão,,S,3/16/2022,0,0
